"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags"
4346726053,1049226588057825280,"2018-10-08T09:14:46Z","norisu89","@TokopediaCare Saya percaya dengan tokopedia krn efisien&amp;mudah penggunaan dan cepat selesai. Saya pernah beli dimarket sebelah diselesaikan. Barangnya perlu sy kluar kota lusa. Jangan kecewakan pembeli. pembayaran indomaret diperbaiki. Sudah seminggu katanya. kemarin disana banyak yang komplain","Twitter for Android",284,1049222848609472513,2431564153,"TokopediaCare",FALSE,FALSE,0,0,""
4346726053,1051515625024020480,"2018-10-14T16:50:35Z","norisu89","@TokopediaCare tolong di cek donk kak. Telur biru kok gak bisa di pecahkan? Terjadi kesalahan teknis terus. Cobalagi diminta dan telur putih. Katanya besok promo 7.5% dari telur dan halaman kupon total 2 kupon. Ini kok gk adil ya saya baru tau tapi telurnya eror. Teman2 saya jg pada eror https://t.co/U4QLFODODU","Twitter for Android",273,1045598994162802688,2431564153,"TokopediaCare",FALSE,FALSE,0,0,""
1482268279,1051515843232727040,"2018-10-14T16:51:27Z","adiptrsitumeang","@TokopediaCare @lvloderators Hallo min bisa cek DM. Saya transfer, tp struk tidak keluar...","Twitter for Android",62,1051515317049016320,2431564153,"TokopediaCare",FALSE,FALSE,0,0,""
102558615,1051512973435396097,"2018-10-14T16:40:03Z","Divo1stHiskia","@TokopediaCare Iya min, tapi dana saya sudah masuk ya? Saya udah transaksi ulang tiketnya dan sudah dpt email, untuk pembayaran yg gagal mohon direfund saja ya makasih","Twitter for iPhone",152,1051512647009660929,2431564153,"TokopediaCare",FALSE,FALSE,0,0,""
102558615,1051499069988691968,"2018-10-14T15:44:48Z","Divo1stHiskia","@TokopediaCare halo min tolong bantu follow up transaksi tiket pesawat Tokopedia - AA895348816556 ; sudah dilakukan pembayaran di indomaret tetapi blm ad email transaksi berhasil dan email tiketnya, dan di riwayat transaksi juga gak ad ya.. saya lampirkan bukti bayar dan email https://t.co/5jIaIGmZdG","Twitter for iPhone",277,NA,2431564153,"TokopediaCare",FALSE,FALSE,0,0,""
102558615,1051500419816480768,"2018-10-14T15:50:10Z","Divo1stHiskia","@TokopediaCare Saya transaksi jamnya mepet 21:02 sih di jam n tanggal “pembelian toko pedia berhasil” tapi d struk pembayaran malah udh lewat 1menit pas printan kasir 😰","Twitter for iPhone",168,1051499069988691968,102558615,"Divo1stHiskia",FALSE,FALSE,0,0,""
83585228,1051512380553801728,"2018-10-14T16:37:42Z","lsantono","@TokopediaCare  10 menit yg lalu baru saja saya menyelesaikan transaksi pembayaran token pln, namun sampai saat ini belum dpt no tokennya. Kami lampirkan bukti bayarnya. Mhn dibantu. Terima ksh https://t.co/xbMUfmCyvN","Twitter for Android",193,NA,2431564153,"TokopediaCare",FALSE,FALSE,0,0,""
1050944249091387392,1051281737907458049,"2018-10-14T01:21:12Z","jinliesukses","@TokopediaCare Mau Tunggu apalgi?

Apa tokopedia memang menahan Dana penjual?m","Twitter for Android",63,1051163613887680513,2431564153,"TokopediaCare",FALSE,FALSE,0,0,""
1050944249091387392,1051109966797365250,"2018-10-13T13:58:39Z","jinliesukses","@TokopediaCare Transparan saja tokopedia,

Kenapa uang saya ditahan 5 hari x 24 jam???","Twitter for Android",71,1051107514534772739,2431564153,"TokopediaCare",FALSE,FALSE,0,0,""
1050944249091387392,1051511710568210432,"2018-10-14T16:35:02Z","jinliesukses","@TokopediaCare Dear All,

Mohon dibantu penjualan saya
INV/20181008/XVIII/X/214139636
Dan 
INV/20181008/XVIII/X/214138874

Janji Tokopedia review 2x 24 Jam.
Sampai hari ini sudah 6 hari x 24 jam.
Hari ini tgl 14Okt Tokopedia menarik 2 Hari lagi.
Mohon Saran dari Pihal lain case https://t.co/SjySO3rOO9","Twitter for Android",263,1050702622641086465,2431564153,"TokopediaCare",FALSE,FALSE,0,0,""
1050944249091387392,1051294742967803904,"2018-10-14T02:12:53Z","jinliesukses","@TokopediaCare Sekarang Uang Saya Ditahan.

Tolong penjelasan 

Bier Public bisa tahu.

Resi saya sudah Valid sesuai yang Tokopedia bilang","Twitter for Android",123,1051291740450230272,2431564153,"TokopediaCare",FALSE,FALSE,0,0,""
1050944249091387392,1051511027773321216,"2018-10-14T16:32:19Z","jinliesukses","@TokopediaCare Dear All,

Mohon dibantu penjualan saya
INV/20181008/XVIII/X/214139636
Dan 
INV/20181008/XVIII/X/214138874

Janji Tokopedia review 2x 24 Jam.
Sampai hari ini sudah 6 hari x 24 jam.
Hari ini tgl 14Okt Tokopedia menarik 2 Hari lagi.
Mohon Saran dari Pihal lain https://t.co/IlIFwIBzSv","Twitter for Android",258,1051483089795342336,1050944249091387392,"jinliesukses",FALSE,FALSE,0,0,""
1050944249091387392,1051141614196875270,"2018-10-13T16:04:24Z","jinliesukses","@TokopediaCare Saya Sudah tunggu 5 hari kerja dana saya ditahan.

Sekarang masalahnya apa lagi??","Twitter for Android",81,1050979993684078594,1050944249091387392,"jinliesukses",FALSE,FALSE,0,0,""
1050944249091387392,1051050176280817664,"2018-10-13T10:01:04Z","jinliesukses","@TokopediaCare Jadi batas waktu yang di Infokan kesaya gmn???

Janji palsu??

Padahal Tokopedia merupakan Olshop no 1 tapi menjanjikan dan tidak bertanggungjawab sepertu terlampir. https://t.co/JQ8P8QaX9C","Twitter for Android",165,1050993469500641281,2431564153,"TokopediaCare",FALSE,FALSE,0,0,""
1050944249091387392,1050998424823185410,"2018-10-13T06:35:25Z","jinliesukses","@TokopediaCare Tokopedia,

Tuh janji kalian loh ke saya,

Sekarang jawban kalian di Tweert batas waktu proses belum tahu.

Jadi kenapa dijanjikan dengan waktu yang berbeda??

Ini sama z membuat nama Baik Tokopedia Jelek karena janji kalian sendiri.

Screen bukti lain https://t.co/82BDHvKWwn","Twitter for Android",252,1050947017248141315,1050944249091387392,"jinliesukses",FALSE,FALSE,0,0,""
1050944249091387392,1051305673248522245,"2018-10-14T02:56:19Z","jinliesukses","@TokopediaCare Pengecekan kenapa Harus butuh sampai 6 hari??
Janji Tokopedia yaitu tanggal 12 Oktober 2018 jam 10:15.

Jad kenapa Janji tidak ditepati??

Berikut Janji Tokopedia dalam Chat Layanan Penggguna https://t.co/pNGrELQnpW","Twitter for Android",191,1051304523111849984,2431564153,"TokopediaCare",FALSE,FALSE,0,0,""
1050944249091387392,1051141365977870337,"2018-10-13T16:03:25Z","jinliesukses","@TokopediaCare Jadi Mau tunggu berapa lama lagi??

Sama hari ini Sudah 5 hari Kerja Uang saya ditahan.

Kalian bilang sudah Valid Resi saya.

Jadi apalagi masalahnya?","Twitter for Android",151,1051140966474756096,2431564153,"TokopediaCare",FALSE,FALSE,0,0,""
1050944249091387392,1051100782165016577,"2018-10-13T13:22:09Z","jinliesukses","@TokopediaCare sudah fokus..

Tapi Pihak tokopedia sengaja mengulur waktu gak jelas. 

Kekeliruan apa lagi??

Bukti chat kalian sendiri ke saya https://t.co/zWASdW472B","Twitter for Android",128,1051100324222697474,2431564153,"TokopediaCare",FALSE,FALSE,0,0,""
1050944249091387392,1051138897520914432,"2018-10-13T15:53:37Z","jinliesukses","@TokopediaCare Tokopedia,

Kenapa dana saya sudah 5 hari belum dibalikan kesaya.
Kana janjinya 2 x 24 jam.
INV/20181008/XVIII/X/214139636
Dan 
INV/20181008/XVIII/X/214138874

Thanks https://t.co/OcD6o08kOI","Twitter for Android",166,1051110312449982466,2431564153,"TokopediaCare",FALSE,FALSE,0,0,""
1050944249091387392,1051483066395373568,"2018-10-14T14:41:13Z","jinliesukses","@TokopediaCare Jad Bu Hania,

jadi kalian info ke saya mao minta waktu 22 jam lebih.

sekarang sudah lewat loh.

jadi mau butuh waktu berapa lagi?? https://t.co/hnMlg35rjT","Twitter for Android",132,1050998424823185410,1050944249091387392,"jinliesukses",FALSE,FALSE,0,0,""
1050944249091387392,1051305351444758528,"2018-10-14T02:55:02Z","jinliesukses","@TokopediaCare Saya Sudah melakukan penyanggahan dan bUkti smua sudah saya kasih.

Sampai sekarang Uang saya masih ditahan tanpa jelas 
Awalnya dijanjikan 2 x 24 jam. Di tarij lgi 24 jam..sekarang sudah total 6 hari uang saya di tahan.

Bier masyarakat tahu kasus saya. https://t.co/xLPzZIOadg","Twitter for Android",254,1051304609292185602,2431564153,"TokopediaCare",FALSE,FALSE,0,0,""
1050944249091387392,1050979993684078594,"2018-10-13T05:22:11Z","jinliesukses","@TokopediaCare Sampai kapan??
Kenapa janji Tokopedia berbelit ??

2 x24 jam saya tunggu.

Skrg ditambah 3 x 24, jam lagi.
Sekarang di tambah 22 jam lagi..

Jadi total harus berapa Hari dan Jam lagi??  

Bukti tokopedia sendiri yang tulis dilayanan pengguna https://t.co/xyCrg68kbS","Twitter for Android",241,1050977861581119488,2431564153,"TokopediaCare",FALSE,FALSE,0,0,""
1050944249091387392,1050957493222817792,"2018-10-13T03:52:46Z","jinliesukses","@TokopediaCare Tokopedia,

Saya sudah Fokus 1 tiket layanan pengguna.
Tapi sampai sekarang Pihak Tokopedia menjanjikan Dana Saya akan dikembalikan sekarang.

tapi Bukti nyata Kasus saya Makin ditarik ulur waktunya.
barang saya sudah diterima Sama penerima.
Jadi harus gimana lagi?

Terlampir https://t.co/DuDCPnJMYy","Twitter for Android",276,1050956337058852864,2431564153,"TokopediaCare",FALSE,FALSE,0,0,""
1050944249091387392,1051089775543779328,"2018-10-13T12:38:25Z","jinliesukses","@TokopediaCare jangan Main Tahan Dana saya lah.

Kenapa Tokopedia Harus begitu?

Bukti smua kan sudah cocok","Twitter for Android",92,1050957493222817792,1050944249091387392,"jinliesukses",FALSE,FALSE,0,0,""
1050944249091387392,1051061612692398080,"2018-10-13T10:46:30Z","jinliesukses","@TokopediaCare Total waktu sudah 5 x 24 Jam sejak penjualaan selesai.

Dana janji dari Tokopedia sudah lwt dr 4 x 24jam

Sungguh terlalu..gimna saya tidak kuatir??

Gimana masyarakat akan percaya sama Janji Tokopedia lagi.

Janji tokopedia selesai tgl 12 Oktober 2018 jam 10:15 https://t.co/toepH7NxMZ","Twitter for Android",262,1051059470757978112,2431564153,"TokopediaCare",FALSE,FALSE,0,0,""
1050944249091387392,1051483089795342336,"2018-10-14T14:41:18Z","jinliesukses","@TokopediaCare Jad Bu Hania,

jadi kalian info ke saya mao minta waktu 22 jam lebih.

sekarang sudah lewat loh.

jadi mau butuh waktu berapa lagi??","Twitter for Android",132,1050947017248141315,1050944249091387392,"jinliesukses",FALSE,FALSE,0,0,""
1050944249091387392,1050947017248141315,"2018-10-13T03:11:09Z","jinliesukses","@TokopediaCare PAGI, 
Kenapa 2 Invoice Penjualan saya sampai sekarang Dana saya sudah 4 Hari masih belum dikembalikan Uang saya??

INV/20181008/XVIII/X/214139636

Dan 

INV/20181008/XVIII/X/214138874.

Kenapa dan alasan??

Berikut Janji Tokopedia semalam sudah selesai
Terlampir Bukti Janji https://t.co/DBCck5jk5T","Twitter for Android",275,1050702622641086465,2431564153,"TokopediaCare",FALSE,FALSE,0,0,""
1050944249091387392,1051076844856832002,"2018-10-13T11:47:02Z","jinliesukses","@TokopediaCare Mao tunggu brp lagi? https://t.co/Nua7GwPP32","Twitter for Android",20,1051066766611439616,2431564153,"TokopediaCare",FALSE,FALSE,0,0,""
4182911720,1049221033645858821,"2018-10-08T08:52:42Z","rikkya16com","@TokopediaCare  min ini kenapa semua reting jadi bintang 1 padahal rata2 bintang 5/4 semua bisa di cek di ulasan https://t.co/KAZ4HJ344W","Twitter Web Client",112,NA,2431564153,"TokopediaCare",FALSE,FALSE,0,0,""
4182911720,1051511243243057152,"2018-10-14T16:33:11Z","rikkya16com","@TokopediaCare min ini kenapa ya tokopedia lewat PC dari kemaren sering gini sudah saya coba di 2PC sama,lewat hp normal,tolong di perbaiki,sangat tidak nyaman https://t.co/fECeEo2qmA","Twitter Web Client",159,NA,2431564153,"TokopediaCare",FALSE,FALSE,0,0,""
4182911720,1049221705900613632,"2018-10-08T08:55:22Z","rikkya16com","@TokopediaCare tolong segera di perbaiki bug nya https://t.co/dNxKt7UNCS","Twitter Web Client",48,1049221033645858821,4182911720,"rikkya16com",FALSE,FALSE,0,0,""
74149564,1051510147325906945,"2018-10-14T16:28:49Z","adiksm","@TokopediaCare @tokopedia saya punya kupon 2 buah , jadi hanya bisa dapat cashback 1 aja berarti ? https://t.co/IiA1HEqXmj","Twitter for iPhone",98,NA,2431564153,"TokopediaCare",FALSE,FALSE,0,0,""
40516308,1051509817464868865,"2018-10-14T16:27:31Z","billbeard7","@TokopediaCare saya bayar bpjs kesehatan kenapa tagihannya lunas ya ? Padah saya belum bayar? Terimakasih","Twitter Web Client",118,NA,NA,"",FALSE,TRUE,0,1,""
1499525480,1051507804035416064,"2018-10-14T16:19:31Z","shelika86","@TokopediaCare hai mau tny utk promo kupon 15 okt itu bayarnya pake metode apa ya. La kok saya baca hampir semua metode bayar ga bisa?? La trs bayarnya gimana. Transfer bank manual ga bisa. Virtual akun hampir smua jg ga bisa. https://t.co/NuTiEMdPgF","Twitter Lite",226,NA,2431564153,"TokopediaCare",FALSE,FALSE,0,0,""
1499525480,1050113742401228800,"2018-10-10T20:00:01Z","shelika86","@TokopediaCare hai metode bayar virtual mandiri dan virtual bni kok hilang ya. Apakah lg masalah?","Twitter Lite",97,NA,2431564153,"TokopediaCare",FALSE,FALSE,0,0,""
1499525480,1049960604419543040,"2018-10-10T09:51:30Z","shelika86","@TokopediaCare hai. Mau tny ini barang saya sdh sampe di pembeli dr kemarin tapi jne trackingnya stuck ga update dr kemarin status blm delivered2. Apakah kalo pembeli klik terima akan bermasalah kalo status blm delivered tapi brg sebenernya dah sampai dr kmarin? Thx","Twitter Lite",266,NA,2431564153,"TokopediaCare",FALSE,FALSE,0,0,""
948902053874581504,1051507162185261056,"2018-10-14T16:16:58Z","SmartstoreCare","@TokopediaCare Maaf saya mau mengubah nama toko karena nama toko salah","Twitter for Android",55,1051473283651198978,2431564153,"TokopediaCare",FALSE,FALSE,0,0,""
948902053874581504,1051460392373772289,"2018-10-14T13:11:07Z","SmartstoreCare","@TokopediaCare Maaf maksud promo per jam saat akan iklankan produk itu apa di aplikasi Tokopedia seller?","Twitter for Android",104,NA,2431564153,"TokopediaCare",FALSE,FALSE,0,0,""
948902053874581504,1048884130325225472,"2018-10-07T10:33:58Z","SmartstoreCare","@TokopediaCare Maaf apakah sudah ada metode pembayaran indomaret untuk pembelian kredit TopAds?","Twitter for Android",95,NA,2431564153,"TokopediaCare",FALSE,FALSE,0,0,""
960367492056018945,1051503309591171072,"2018-10-14T16:01:39Z","06_kosong","Min, @TokopediaCare kupon 150k tokped gak bisa byar VA ya? To klo byr via indo/alfa bisa kan? https://t.co/cjvh43vW0C","Twitter Lite",93,NA,NA,"",FALSE,FALSE,0,0,""
168424604,1051501374763020288,"2018-10-14T15:53:58Z","lvloderators","Ini maksudnya gimana gan .. pembayaran jenis apa yang di perbolehkan @TokopediaCare https://t.co/egBW51ZdwW","Twitter for Android",83,NA,NA,"",FALSE,FALSE,0,0,""
712241568703340544,1051500664088449024,"2018-10-14T15:51:08Z","LingMalvin","@TokopediaCare Dana saya ditahan 15% karena tuduhan Gestun
No INV/20181012/XVIII/X/216015282
Teman sy prnh pnjm ID sy untuk pembelian VIU, dan kali ini dia pinjam ID tmn sy yg lain untuk pembelian Handphone di saya. Dianggap fraud drmn nya??? tolong direspon","Twitter Web Client",258,NA,2431564153,"TokopediaCare",FALSE,FALSE,0,0,""
1044105334799785984,1051499622252728320,"2018-10-14T15:47:00Z","Ayi_SiRantau","@TokopediaCare Sudah di hapus foto nya","Twitter for Android",23,1051485481391804417,2431564153,"TokopediaCare",FALSE,FALSE,0,0,""
1044105334799785984,1051491752438161409,"2018-10-14T15:15:44Z","Ayi_SiRantau","@TokopediaCare INV/20181014/XVIII/X/216720318 

Tapi pas saya cek , otomatis di batalkan yaa transakksi nya ..

Sudah saya order lg ..

Tapi yg salah , bisa kemballi dana nya ?","Twitter for Android",161,1051485481391804417,2431564153,"TokopediaCare",FALSE,FALSE,0,0,""
60835824,1051482982161121282,"2018-10-14T14:40:53Z","rizky_db","@TokopediaCare mim mau nanya untuk penggunaan voucher besok, berlaku pembayaran melalui virtual account bca ga? Klo dr list S&amp;K sih ga ada ya larangan bca VA https://t.co/9eiQWtaE8a","Twitter for Android",161,NA,2431564153,"TokopediaCare",FALSE,FALSE,0,0,""
60835824,1051497121868787712,"2018-10-14T15:37:04Z","rizky_db","@TokopediaCare Dear Vino, klo melihat syarat ketentuan nomor 3, jelas banhet ga ada bca VA, adanya BNi VA, CIMB VA, mandiri VA, virtual account lainnya, sedangkan di tipe pembayaran VA di toped ada BRI VA dan BCA VA, 2 metode tersebut tidak tertulis di sana, soooo, siapa yg ga cek dl? https://t.co/qFqCOP12Lf","Twitter for Android",270,1051495404364320769,2431564153,"TokopediaCare",FALSE,FALSE,0,0,""
2215624117,1051496440936128513,"2018-10-14T15:34:22Z","rdavapor","@TokopediaCare min ini moderasi kok engga selesai2 yaa? https://t.co/pDwRSCwBcs","TweetDeck",55,NA,2431564153,"TokopediaCare",FALSE,FALSE,0,0,""
2215624117,1048801523491209216,"2018-10-07T05:05:43Z","rdavapor","@TokopediaCare min saran dong, fitur di wishlist balikin kek dulu yang harga awal di tambahkan di wishlist naik berapa ribu.
Sekarang cuma ada persen an bikin bingung https://t.co/cZ80PXJZQt","TweetDeck",166,NA,2431564153,"TokopediaCare",FALSE,FALSE,0,0,""
589600174,1049099373651492864,"2018-10-08T00:49:16Z","mandiricare","@muhammadhadi199 @TokopediaCare Selamat pagi Bpk Hadi, mohon maaf atas ketidaknyamanan yg dialami. Untuk menindaklanjuti pengaduan tsb kami membutuhkan beberapa data. Demi keamanan data yg dimaksud, mohon kesediaannya mengirimkan pesan melalui email ke mandiricare@bankmandiri.co.id atau menghubungi (1)","TweetDeck",271,1049097882710622209,449543346,"muhammadhadi199",FALSE,FALSE,0,0,""
589600174,1050930740177686528,"2018-10-13T02:06:28Z","mandiricare","@sihabudin_mu @TokopediaCare Hai Bpk Sihabudin, untuk pembayaran Tokopedia dengan menggunakan layanan mandirie-cash dapat dilakukan ya. Tks ~ Azka","TweetDeck",117,1050917029937438720,474738296,"sihabudin_mu",FALSE,FALSE,0,0,""
589600174,1047931278769643520,"2018-10-04T19:27:41Z","mandiricare","@herman84193965 @TokopediaCare @tokopedia Halo Bpk Herman, terkait perihal tsb apabila status transaksi yg Bpk lakukan sudah berhasil maka kami persilahkan Bpk bisa konfirmasi ke pihak merchant :) Tks~Deny","TweetDeck",163,1047930082398883840,3319291258,"herman84193965",FALSE,FALSE,0,0,""
589600174,1050588330927173634,"2018-10-12T03:25:51Z","mandiricare","@IrwanYonthin @tokopedia @TokopediaCare Selamat siang Bpk Irwan, utk menindaklanjuti keluhan Bpk, kami sarankan mhn agar melakukan update saldo e-money terlebih dahulu melalui mandiri ATM yg berdongle e-money atau mesin EDC. Tks~Elis","TweetDeck",193,1050581753587359744,1102672219,"IrwanYonthin",FALSE,FALSE,1,0,""
589600174,1051495874847621121,"2018-10-14T15:32:07Z","mandiricare","@orchdea @bankmandiri @TokopediaCare @tokopedia Mohon maaf Bpk/Ibu atas ketidaknyamanannya. Untuk menindaklanjuti pengaduan Bpk/Ibu, kami membutuhkan beberapa data. Demi keamanan data dimaksud, mohon kesediaannya mengirimkan email ke mandiricare@bankmandiri.co.id (cont)","TweetDeck",222,1051492166076325888,816103205641695232,"orchdea",FALSE,FALSE,0,0,""
589600174,1049099398292987904,"2018-10-08T00:49:22Z","mandiricare","@muhammadhadi199 @TokopediaCare layanan mandiri call 14000 agar dpt dilakukan pengecekan lebih lanjut ya. Tks~Deny (end)","TweetDeck",88,1049097882710622209,449543346,"muhammadhadi199",FALSE,FALSE,0,0,""
589600174,1048025505339863040,"2018-10-05T01:42:06Z","mandiricare","@abiebow @TokopediaCare @bankmandiri Utk perihal tsb mohon kesediaan Bpk Rabie konfirmasi terlebih dahulu ke pihak Tokopedia ya. Tks~Hana","TweetDeck",100,1048022319514365952,1461377792,"abiebow",FALSE,FALSE,0,0,""
589600174,1050664400107892737,"2018-10-12T08:28:08Z","mandiricare","@fikrferd @TokopediaCare Selamat sore Bpk Fikri, apabila top up sdh berhasil dan sdh update saldo melalui mesin ATM namun saldo tetap tdk bertambah. Utk perihal tsb kami membutuhkan beberapa data dan utk keamanan data yg dimaksud kami mohon kesediaan Bpk utk mengirimkan email ke (1)","TweetDeck",258,1050663250520461313,53520119,"fikrferd",FALSE,FALSE,0,0,""
589600174,1051302928311451648,"2018-10-14T02:45:25Z","mandiricare","@Achand1905 @TokopediaCare Halo Bpk Achand. Mohon maaf atas ketidaknyamanannya. Mohon info lebih lanjut utk capture ket kegagalan yg di alami. Tks~Hana","TweetDeck",124,1051302648605855749,223030882,"Achand1905",FALSE,FALSE,0,0,""
589600174,1050760898451668993,"2018-10-12T14:51:35Z","mandiricare","@LupusKeren @TokopediaCare Halo Bpk Alfonso, utk update saldo emoney tdk bisa dilakukan sebagian. Update saldo emoney dapat dilakukan melalui hp yg memiliki fitur NFC pada aplikasi mandiri online, EDC mandiri, atau mandiri ATM. Tks~Ardi","TweetDeck",209,1050756041762267136,724478534350073856,"LupusKeren",FALSE,FALSE,0,0,""
589600174,1051487829799264256,"2018-10-14T15:00:08Z","mandiricare","@orchdea @bankmandiri @TokopediaCare @tokopedia Mhn maaf ats ketidaknyamanannya Bpk/Ibu, mhn info apakah sebelumnya sudah melakukan update saldo emoney? Tks~Tedy","TweetDeck",113,1051483710661357568,816103205641695232,"orchdea",FALSE,FALSE,0,0,""
589600174,1050693370371137536,"2018-10-12T10:23:15Z","mandiricare","@S4ndyWijaya @TokopediaCare Halo Bpk/Ibu, utk saat ini sitem Bank Mandiri terpantau normal. Kami persilahkan Bpk/Ibu konfirmasi ke pihak tokopedia. Tks~Ardi","TweetDeck",128,1050685563555143680,115795226,"S4ndyWijaya",FALSE,FALSE,0,0,""
589600174,1051495891331235840,"2018-10-14T15:32:10Z","mandiricare","@orchdea @bankmandiri @TokopediaCare @tokopedia atau melalui layanan call 14000 agar dilakukan pengecekan lebih lanjut. Tks~Gery","TweetDeck",80,1051492166076325888,816103205641695232,"orchdea",FALSE,FALSE,0,0,""
589600174,1050773545880444928,"2018-10-12T15:41:50Z","mandiricare","@LupusKeren @TokopediaCare Mohon Bpk Alfonso melakukan update saldo terlebih dahulu melalui ATM mandiri, EDC mandiri, atau hp android yang berfitur NFC ya Bpk. Tks~Erik","TweetDeck",141,1050769214087163904,724478534350073856,"LupusKeren",FALSE,FALSE,0,0,""
589600174,1049161118956941312,"2018-10-08T04:54:37Z","mandiricare","@wildayustisia @TokopediaCare Terima kasih utk saran dan masukan yg diberikan Ibu Wilda, laporan Ibu sangat berharga utk Bank Mandiri dan akan menjadi perhatian kami dlm meningkatkan pelayanan kpd nasabah. Untuk saat ini, kami persilahkan Ibu bisa menggunakan metode pembayaran lainnya ya :) Tks~Deny","TweetDeck",270,1049150289809305605,44382556,"wildayustisia",FALSE,FALSE,0,0,""
589600174,1050664446014644224,"2018-10-12T08:28:18Z","mandiricare","@fikrferd @TokopediaCare mandiricare@bankmandiri.co.id atau melalui layanan mandiri call 14000 agar dpt dilakukan pengecekkan lebih lanjut. Tks ~ Ocha (end)","TweetDeck",131,1050663250520461313,53520119,"fikrferd",FALSE,FALSE,0,0,""
1051488765582008320,1051495092689596416,"2018-10-14T15:29:00Z","LauNua1","@TokopediaCare 

Malam kakak ini kendala pembelian saya ngimana sudah 2mgg cuman dapat info MENUNGGU trusssss 😭😭😭 dan menunggu dan menunggu lagi mulu dr admin resolusi pusat,,hasil nya menunggu mulu,,,saya gk mau barang lg kak,,,tolong donk urusin https://t.co/vVCpsKA7FU","Twitter for Android",247,NA,2431564153,"TokopediaCare",FALSE,FALSE,0,0,""
